date,open,high,low,close,volume,y,x0,x1,r1,x2,r2,x3,r3,x4,r4,x5,r5,14-day RSI,MA-2,MA-3,MA-5,EMA-2,EMA-3,EMA-5,14-day MFI
4-Jan,3832.040039,3865.93457,3783.85376,3857.717529,4847965467,1,3857.717529,3845.19458,-0.058447089,4076.632568,0.0126847,4025.248291,-0.001390155,4030.8479,-0.001103002,4035.296387,0.092459282,55.02736579,3960.913574,3982.35848,4002.643945,4009.79126,4004.433252,3944.550869,65.99040289
5-Jan,3851.973877,3904.903076,3836.900146,3845.19458,5137609824,0,3845.19458,4076.632568,0.0126847,4025.248291,-0.001390155,4030.8479,-0.001103002,4035.296387,0.092459282,3678.924561,-0.00229177,72.5191833,4050.94043,4044.24292,3969.389941,4037.76499,4039.697868,3928.555732,73.15711953
6-Jan,3836.519043,4093.297363,3826.513184,4076.632568,5597027440,1,4076.632568,4025.248291,-0.001390155,4030.8479,-0.001103002,4035.296387,0.092459282,3678.924561,-0.00229177,3687.365479,0.007093685,71.81448365,4028.048096,4030.464193,3891.536524,4031.507373,3937.068018,3860.047315,80.80106467
7-Jan,4078.584961,4092.613525,4020.894043,4025.248291,5228625637,0,4025.248291,4030.8479,-0.001103002,4035.296387,0.092459282,3678.924561,-0.00229177,3687.365479,0.007093685,3661.301025,0.030039432,70.248997,4033.072144,3915.022949,3818.74707,3891.857959,3846.592627,3784.704072,74.2344984
8-Jan,4028.472168,4109.020996,3996.955322,4030.8479,5306593305,0,4030.8479,4035.296387,0.092459282,3678.924561,-0.00229177,3687.365479,0.007093685,3661.301025,0.030039432,3552.953125,-0.042188102,71.08385934,3857.110474,3800.528809,3723.168115,3753.575293,3747.750228,3732.914707,67.20318971
9-Jan,4031.552002,4068.403564,4022.662842,4035.296387,5115905225,1,4035.296387,3678.924561,-0.00229177,3687.365479,0.007093685,3661.301025,0.030039432,3552.953125,-0.042188102,3706.052246,0.020548563,55.36895374,3683.14502,3675.863688,3657.319287,3675.251514,3642.88348,3653.920459,60.06717541
10-Jan,4034.411377,4064.06665,3659.174561,3678.924561,6874143796,0,3678.924561,3687.365479,0.007093685,3661.301025,0.030039432,3552.953125,-0.042188102,3706.052246,0.020548563,3630.675293,-0.006679301,56.08662497,3674.333252,3633.87321,3647.669434,3623.174756,3649.554801,3650.43126,52.04115418
11-Jan,3674.015381,3713.881836,3653.069824,3687.365479,5538712865,1,3687.365479,3661.301025,0.030039432,3552.953125,-0.042188102,3706.052246,0.020548563,3630.675293,-0.006679301,3655.006836,-0.006424486,54.22561065,3607.127075,3640.102132,3641.197705,3635.862353,3636.175049,3647.980439,44.76963127
12-Jan,3686.973145,3698.978271,3653.810791,3661.301025,4778170883,1,3661.301025,3552.953125,-0.042188102,3706.052246,0.020548563,3630.675293,-0.006679301,3655.006836,-0.006424486,3678.563965,0.005649816,47.44281834,3629.502686,3629.893555,3644.650293,3645.281641,3641.719792,3643.092656,44.95248061
13-Jan,3658.868164,3674.76001,3544.927246,3552.953125,4681302466,0,3552.953125,3706.052246,0.020548563,3630.675293,-0.006679301,3655.006836,-0.006424486,3678.563965,0.005649816,3657.839355,-0.019151709,70.78348481,3668.36377,3663.911458,3665.627539,3655.483301,3665.009408,3677.315058,51.72082692
